Datetime,Température
2008-06-26,77.5
2008-06-27,72.9
2008-06-28,73.7
2008-06-29,71.0
2008-06-30,64.6
2008-07-01,66.2
2008-07-02,71.8
2008-07-03,71.6
2008-07-04,63.3
2008-07-05,67.9
2008-07-06,71.3
2008-07-07,75.0
2008-07-08,76.2
2008-07-09,74.1
2008-07-10,71.0
2008-07-11,75.7
2008-07-12,77.1
2008-07-13,72.9
2008-07-14,70.2
2008-07-15,72.8
2008-07-16,77.1
2008-07-17,78.7
2008-07-18,79.1
2008-07-19,78.6
2008-07-20,79.9
2008-07-21,75.4
2008-07-22,73.7
2008-07-23,69.2
2008-07-24,70.0
2008-07-25,70.2
2008-07-26,75.0
2008-07-27,71.6
2008-07-28,72.8
2008-07-29,75.9
2008-07-30,77.1
2008-07-31,75.3
2008-08-01,77.5
2008-08-02,75.4
2008-08-03,71.4
2008-08-04,73.9
2008-08-05,74.5
2008-08-06,75.8
2008-08-07,71.7
2008-08-08,66.2
2008-08-09,67.5
2008-08-10,66.0
2008-08-11,63.9
2008-08-12,67.6
2008-08-13,70.3
2008-08-14,67.2
2008-08-15,67.5
2008-08-16,67.6
2008-08-17,69.1
2008-08-18,71.2
2008-08-19,73.0
2008-08-20,70.3
2008-08-21,74.3
2008-08-22,79.7
2008-08-23,78.1
2008-08-24,77.8
2008-08-25,69.6
2008-08-26,65.8
2008-08-27,68.2
2008-08-28,68.4
2008-08-29,76.0
2008-08-30,73.1
2008-08-31,73.1
2008-09-01,71.9
2008-09-02,79.2
2008-09-03,80.2
2008-09-04,76.1
2008-09-05,70.0
2008-09-06,69.0
2008-09-07,66.1
2008-09-08,67.0
2008-09-09,65.4
2008-09-10,60.2
2008-09-11,63.3
2008-09-12,72.1
2008-09-13,75.5
2008-09-14,78.3
2008-09-15,62.2
2008-09-16,62.7
2008-09-17,63.8
2008-09-18,65.5
2008-09-19,62.1
2008-09-20,68.6
2008-09-21,68.1
2008-09-22,68.6
2008-09-23,61.2
2008-09-24,64.3
2008-09-25,66.5
2008-09-26,62.5
2008-09-27,66.5
2008-09-28,63.9
2008-09-29,66.4
2008-09-30,61.8
2008-10-01,54.8
2008-10-02,52.0
2008-10-03,54.7
2008-10-04,56.0
2008-10-05,54.2
2008-10-06,60.5
2008-10-07,60.7
2008-10-08,63.9
2008-10-09,58.0
2008-10-10,60.0
2008-10-11,65.1
2008-10-12,66.8
2008-10-13,66.0
2008-10-14,69.2
2008-10-15,69.2
2008-10-16,59.8
2008-10-17,52.2
2008-10-18,49.1
2008-10-19,45.1
2008-10-20,51.2
2008-10-21,49.3
2008-10-22,41.3
2008-10-23,45.8
2008-10-24,50.1
2008-10-25,48.2
2008-10-26,49.1
2008-10-27,40.8
2008-10-28,36.1
2008-10-29,38.8
2008-10-30,39.5
2008-10-31,52.0
2008-11-01,56.2
2008-11-02,55.1
2008-11-03,59.0
2008-11-04,58.3
2008-11-05,57.6
2008-11-06,57.4
2008-11-07,56.8
2008-11-08,42.8
2008-11-09,37.2
2008-11-10,33.7
2008-11-11,31.0
2008-11-12,43.7
2008-11-13,50.6
2008-11-14,53.5
2008-11-15,43.7
2008-11-16,34.9
2008-11-17,32.8
2008-11-18,27.4
2008-11-19,26.9
2008-11-20,34.3
2008-11-21,26.7
2008-11-22,20.3
2008-11-23,28.3
2008-11-24,36.5
2008-11-25,33.0
2008-11-26,34.0
2008-11-27,33.4
2008-11-28,34.8
2008-11-29,31.6
2008-11-30,34.9
2008-12-01,33.7
2008-12-02,25.3
2008-12-03,32.8
2008-12-04,32.5
2008-12-05,18.0
2008-12-06,20.2
2008-12-07,20.3
2008-12-08,26.2
2008-12-09,44.7
2008-12-10,39.0
2008-12-11,28.4
2008-12-12,26.4
2008-12-13,22.2
2008-12-14,40.3
2008-12-15,42.1
2008-12-16,19.6
2008-12-17,26.6
2008-12-18,25.8
2008-12-19,36.8
2008-12-20,27.0
2008-12-21,20.3
2008-12-22,4.2
2008-12-23,18.4
2008-12-24,40.7
2008-12-25,23.6
2008-12-26,31.4
2008-12-27,58.7
2008-12-28,46.9
2008-12-29,35.3
2008-12-30,35.8
2008-12-31,31.3
2009-01-01,23.1
2009-01-02,34.6
2009-01-03,29.3
2009-01-04,38.3
2009-01-05,29.2
2009-01-06,28.3
2009-01-07,31.1
2009-01-08,20.7
2009-01-09,22.8
2009-01-10,29.6
2009-01-11,25.1
2009-01-12,26.2
2009-01-13,28.6
2009-01-14,13.7
2009-01-15,5.1
2009-01-16,-6.6
2009-01-17,8.4
2009-01-18,24.7
2009-01-19,12.6
2009-01-20,9.8
2009-01-21,12.4
2009-01-22,27.7
2009-01-23,38.3
2009-01-24,24.2
2009-01-25,12.3
2009-01-26,15.8
2009-01-27,18.3
2009-01-28,20.6
2009-01-29,19.7
2009-01-30,20.9
2009-01-31,10.3
2009-02-01,35.1
2009-02-02,30.3
2009-02-03,19.5
2009-02-04,12.2
2009-02-05,10.7
2009-02-06,26.4
2009-02-07,45.1
2009-02-08,42.7
2009-02-09,34.4
2009-02-10,51.7
2009-02-11,55.2
2009-02-12,41.3
2009-02-13,35.3
2009-02-14,33.7
2009-02-15,30.2
2009-02-16,27.6
2009-02-17,28.6
2009-02-18,43.2
2009-02-19,26.0
2009-02-20,20.9
2009-02-21,26.6
2009-02-22,22.6
2009-02-23,20.2
2009-02-24,23.6
2009-02-25,37.2
2009-02-26,48.1
2009-02-27,46.5
2009-02-28,27.3
2009-03-01,22.7
2009-03-02,15.2
2009-03-03,16.3
2009-03-04,27.7
2009-03-05,42.6
2009-03-06,59.8
2009-03-07,61.8
2009-03-08,62.9
2009-03-09,46.2
2009-03-10,54.9
2009-03-11,48.9
2009-03-12,28.4
2009-03-13,29.4
2009-03-14,37.6
2009-03-15,46.1
2009-03-16,48.2
2009-03-17,52.2
2009-03-18,59.7
2009-03-19,47.4
2009-03-20,34.1
2009-03-21,38.4
2009-03-22,47.0
2009-03-23,45.9
2009-03-24,51.9
2009-03-25,57.3
2009-03-26,48.0
2009-03-27,47.6
2009-03-28,48.1
2009-03-29,44.4
2009-03-30,39.9
2009-03-31,48.6
2009-04-01,52.2
2009-04-02,54.8
2009-04-03,52.4
2009-04-04,42.5
2009-04-05,50.4
2009-04-06,39.1
2009-04-07,32.6
2009-04-08,40.9
2009-04-09,44.7
2009-04-10,49.4
2009-04-11,43.7
2009-04-12,42.0
2009-04-13,42.1
2009-04-14,49.6
2009-04-15,41.8
2009-04-16,50.3
2009-04-17,52.8
2009-04-18,59.5
2009-04-19,60.2
2009-04-20,53.0
2009-04-21,43.8
2009-04-22,45.4
2009-04-23,48.9
2009-04-24,67.8
2009-04-25,75.4
2009-04-26,74.3
2009-04-27,74.5
2009-04-28,66.3
2009-04-29,53.5
2009-04-30,63.4
2009-05-01,63.9
2009-05-02,52.9
2009-05-03,58.5
2009-05-04,59.9
2009-05-05,59.4
2009-05-06,58.7
2009-05-07,58.2
2009-05-08,64.7
2009-05-09,62.7
2009-05-10,55.4
2009-05-11,57.9
2009-05-12,54.1
2009-05-13,57.6
2009-05-14,65.5
2009-05-15,63.2
2009-05-16,67.0
2009-05-17,52.1
2009-05-18,52.3
2009-05-19,58.6
2009-05-20,66.8
2009-05-21,69.6
2009-05-22,73.7
2009-05-23,70.9
2009-05-24,74.4
2009-05-25,70.2
2009-05-26,71.4
2009-05-27,72.6
2009-05-28,68.9
2009-05-29,65.1
2009-05-30,65.4
2009-05-31,64.6
2009-06-01,66.5
2009-06-02,73.2
2009-06-03,59.8
2009-06-04,57.3
2009-06-05,59.5
2009-06-06,65.8
2009-06-07,70.4
2009-06-08,72.8
2009-06-09,75.3
2009-06-10,67.8
2009-06-11,68.6
2009-06-12,66.3
2009-06-13,66.6
2009-06-14,66.3
2009-06-15,69.7
2009-06-16,70.6
2009-06-17,73.3
2009-06-18,69.1
2009-06-19,78.7
2009-06-20,78.0
2009-06-21,77.3
2009-06-22,76.4
2009-06-23,75.3
2009-06-24,79.0
2009-06-25,82.4
2009-06-26,77.0
2009-06-27,74.5
2009-06-28,77.8
2009-06-29,71.3
2009-06-30,69.0
2009-07-01,65.3
2009-07-02,62.4
2009-07-03,67.4
2009-07-04,66.5
2009-07-05,67.3
2009-07-06,71.1
2009-07-07,71.9
2009-07-08,70.4
2009-07-09,70.4
2009-07-10,74.3
2009-07-11,72.6
2009-07-12,71.7
2009-07-13,69.3
2009-07-14,68.2
2009-07-15,70.1
2009-07-16,75.6
2009-07-17,71.6
2009-07-18,62.6
2009-07-19,63.6
2009-07-20,66.3
2009-07-21,67.0
2009-07-22,66.8
2009-07-23,66.6
2009-07-24,69.9
2009-07-25,70.6
2009-07-26,70.2
2009-07-27,71.8
2009-07-28,74.6
2009-07-29,73.3
2009-07-30,71.4
2009-07-31,72.1
2009-08-01,70.1
2009-08-02,70.4
2009-08-03,68.1
2009-08-04,70.0
2009-08-05,68.8
2009-08-06,68.1
2009-08-07,67.9
2009-08-08,73.8
2009-08-09,79.5
2009-08-10,77.5
2009-08-11,74.9
2009-08-12,70.9
2009-08-13,71.1
2009-08-14,73.0
2009-08-15,74.8
2009-08-16,79.5
2009-08-17,79.0
2009-08-18,77.5
2009-08-19,75.3
2009-08-20,74.4
2009-08-21,73.2
2009-08-22,64.9
2009-08-23,61.5
2009-08-24,63.7
2009-08-25,68.9
2009-08-26,71.9
2009-08-27,73.0
2009-08-28,73.3
2009-08-29,68.0
2009-08-30,59.7
2009-08-31,58.2
2009-09-01,59.0
2009-09-02,62.4
2009-09-03,65.6
2009-09-04,67.0
2009-09-05,67.6
2009-09-06,67.5
2009-09-07,67.4
2009-09-08,67.6
2009-09-09,67.5
2009-09-10,67.9
2009-09-11,66.6
2009-09-12,62.2
2009-09-13,62.5
2009-09-14,67.7
2009-09-15,70.4
2009-09-16,69.4
2009-09-17,60.9
2009-09-18,63.3
2009-09-19,63.8
2009-09-20,62.9
2009-09-21,70.6
2009-09-22,72.4
2009-09-23,73.2
2009-09-24,67.9
2009-09-25,62.8
2009-09-26,65.3
2009-09-27,62.4
2009-09-28,60.5
2009-09-29,54.8
2009-09-30,51.1
2009-10-01,48.8
2009-10-02,56.7
2009-10-03,55.9
2009-10-04,53.1
2009-10-05,51.3
2009-10-06,52.9
2009-10-07,54.6
2009-10-08,49.8
2009-10-09,55.8
2009-10-10,50.0
2009-10-11,44.2
2009-10-12,45.9
2009-10-13,52.0
2009-10-14,43.3
2009-10-15,42.0
2009-10-16,39.5
2009-10-17,39.4
2009-10-18,38.9
2009-10-19,44.7
2009-10-20,54.2
2009-10-21,56.0
2009-10-22,57.4
2009-10-23,59.4
2009-10-24,49.5
2009-10-25,45.7
2009-10-26,50.7
2009-10-27,52.3
2009-10-28,52.4
2009-10-29,55.1
2009-10-30,64.0
2009-10-31,54.2
2009-11-01,41.1
2009-11-02,43.8
2009-11-03,44.3
2009-11-04,41.5
2009-11-05,44.7
2009-11-06,41.2
2009-11-07,53.2
2009-11-08,57.7
2009-11-09,58.0
2009-11-10,54.4
2009-11-11,48.1
2009-11-12,40.0
2009-11-13,44.4
2009-11-14,51.4
2009-11-15,55.2
2009-11-16,50.3
2009-11-17,47.3
2009-11-18,51.7
2009-11-19,46.3
2009-11-20,43.3
2009-11-21,42.5
2009-11-22,43.8
2009-11-23,45.2
2009-11-24,46.9
2009-11-25,48.2
2009-11-26,39.8
2009-11-27,34.9
2009-11-28,37.0
2009-11-29,48.9
2009-11-30,41.5
2009-12-01,36.9
2009-12-02,39.9
2009-12-03,40.2
2009-12-04,29.8
2009-12-05,23.7
2009-12-06,25.2
2009-12-07,29.4
2009-12-08,33.0
2009-12-09,38.9
2009-12-10,19.2
2009-12-11,21.3
2009-12-12,27.6
2009-12-13,36.9
2009-12-14,43.2
2009-12-15,36.2
2009-12-16,21.3
2009-12-17,26.6
2009-12-18,31.9
2009-12-19,32.8
2009-12-20,28.2
2009-12-21,29.2
2009-12-22,29.8
2009-12-23,30.8
2009-12-24,30.9
2009-12-25,41.1
2009-12-26,33.3
2009-12-27,32.7
2009-12-28,22.0
2009-12-29,24.4
2009-12-30,24.1
2009-12-31,34.5
2010-01-01,21.8
2010-01-02,14.2
2010-01-03,9.6
2010-01-04,16.8
2010-01-05,16.6
2010-01-06,18.3
2010-01-07,20.3
2010-01-08,13.9
2010-01-09,17.7
2010-01-10,9.4
2010-01-11,18.9
2010-01-12,21.0
2010-01-13,20.2
2010-01-14,30.8
2010-01-15,38.0
2010-01-16,36.6
2010-01-17,35.3
2010-01-18,29.0
2010-01-19,31.0
2010-01-20,28.6
2010-01-21,33.6
2010-01-22,38.7
2010-01-23,39.9
2010-01-24,45.6
2010-01-25,38.7
2010-01-26,24.1
2010-01-27,22.5
2010-01-28,24.3
2010-01-29,11.7
2010-01-30,16.7
2010-01-31,16.7
2010-02-01,23.3
2010-02-02,32.3
2010-02-03,31.5
2010-02-04,27.5
2010-02-05,33.3
2010-02-06,25.6
2010-02-07,13.6
2010-02-08,11.0
2010-02-09,23.3
2010-02-10,18.7
2010-02-11,23.2
2010-02-12,17.1
2010-02-13,19.9
2010-02-14,18.9
2010-02-15,20.8
2010-02-16,23.5
2010-02-17,26.2
2010-02-18,29.2
2010-02-19,24.6
2010-02-20,28.4
2010-02-21,36.1
2010-02-22,36.7
2010-02-23,32.3
2010-02-24,28.5
2010-02-25,22.2
2010-02-26,25.5
2010-02-27,28.2
2010-02-28,32.0
2010-03-01,33.8
2010-03-02,28.2
2010-03-03,28.9
2010-03-04,30.4
2010-03-05,29.1
2010-03-06,30.6
2010-03-07,33.6
2010-03-08,42.6
2010-03-09,45.7
2010-03-10,54.5
2010-03-11,53.9
2010-03-12,54.2
2010-03-13,48.9
2010-03-14,39.4
2010-03-15,39.8
2010-03-16,46.2
2010-03-17,46.6
2010-03-18,49.4
2010-03-19,51.0
2010-03-20,55.2
2010-03-21,47.0
2010-03-22,42.1
2010-03-23,41.5
2010-03-24,48.0
2010-03-25,50.3
2010-03-26,31.1
2010-03-27,37.0
2010-03-28,49.1
2010-03-29,43.8
2010-03-30,40.3
2010-03-31,52.8
2010-04-01,65.3
2010-04-02,70.3
2010-04-03,63.9
2010-04-04,56.4
2010-04-05,68.1
2010-04-06,69.4
2010-04-07,71.6
2010-04-08,53.4
2010-04-09,42.4
2010-04-10,48.8
2010-04-11,59.5
2010-04-12,57.1
2010-04-13,57.9
2010-04-14,58.3
2010-04-15,66.6
2010-04-16,66.4
2010-04-17,49.1
2010-04-18,44.3
2010-04-19,48.9
2010-04-20,52.6
2010-04-21,55.2
2010-04-22,57.0
2010-04-23,58.5
2010-04-24,59.3
2010-04-25,59.6
2010-04-26,51.9
2010-04-27,46.2
2010-04-28,47.0
2010-04-29,54.9
2010-04-30,68.3
2010-05-01,68.2
2010-05-02,65.0
2010-05-03,66.8
2010-05-04,62.7
2010-05-05,68.1
2010-05-06,63.1
2010-05-07,64.9
2010-05-08,52.3
2010-05-09,46.8
2010-05-10,48.6
2010-05-11,55.7
2010-05-12,60.6
2010-05-13,53.8
2010-05-14,69.5
2010-05-15,62.0
2010-05-16,60.5
2010-05-17,56.4
2010-05-18,55.7
2010-05-19,55.8
2010-05-20,59.9
2010-05-21,65.7
2010-05-22,65.8
2010-05-23,70.0
2010-05-24,74.4
2010-05-25,73.0
2010-05-26,77.1
2010-05-27,71.7
2010-05-28,73.3
2010-05-29,74.3
2010-05-30,73.6
2010-05-31,76.9
2010-06-01,69.5
2010-06-02,74.1
2010-06-03,70.1
2010-06-04,67.8
2010-06-05,75.1
2010-06-06,72.0
2010-06-07,64.1
2010-06-08,64.5
2010-06-09,68.7
2010-06-10,71.2
2010-06-11,73.9
2010-06-12,76.1
2010-06-13,74.3
2010-06-14,75.5
2010-06-15,74.4
2010-06-16,74.6
2010-06-17,72.7
2010-06-18,75.3
2010-06-19,75.0
2010-06-20,75.4
2010-06-21,74.0
2010-06-22,74.7
2010-06-23,80.0
2010-06-24,75.3
2010-06-25,72.9
2010-06-26,76.4
2010-06-27,80.4
2010-06-28,75.6
2010-06-29,69.8
2010-06-30,65.1
2010-07-01,65.5
2010-07-02,65.9
2010-07-03,70.5
2010-07-04,78.6
2010-07-05,81.2
2010-07-06,81.1
2010-07-07,81.1
2010-07-08,82.0
2010-07-09,74.9
2010-07-10,73.8
2010-07-11,76.6
2010-07-12,76.3
2010-07-13,74.2
2010-07-14,74.4
2010-07-15,80.1
2010-07-16,79.3
2010-07-17,78.7
2010-07-18,77.4
2010-07-19,77.9
2010-07-20,77.1
2010-07-21,76.9
2010-07-22,78.6
2010-07-23,82.7
2010-07-24,84.2
2010-07-25,78.7
2010-07-26,73.4
2010-07-27,74.8
2010-07-28,79.7
2010-07-29,76.0
2010-07-30,71.0
2010-07-31,71.2
2010-08-01,73.4
2010-08-02,76.6
2010-08-03,79.6
2010-08-04,82.2
2010-08-05,77.4
2010-08-06,73.8
2010-08-07,71.6
2010-08-08,75.1
2010-08-09,72.3
2010-08-10,83.5
2010-08-11,80.3
2010-08-12,80.1
2010-08-13,79.7
2010-08-14,79.8
2010-08-15,77.7
2010-08-16,74.8
2010-08-17,71.4
2010-08-18,74.3
2010-08-19,75.6
2010-08-20,78.2
2010-08-21,75.9
2010-08-22,74.2
2010-08-23,70.4
2010-08-24,69.9
2010-08-25,73.1
2010-08-26,65.3
2010-08-27,65.9
2010-08-28,69.9
2010-08-29,77.1
2010-08-30,75.4
2010-08-31,79.7
2010-09-01,79.6
2010-09-02,72.9
2010-09-03,74.3
2010-09-04,63.4
2010-09-05,60.4
2010-09-06,69.8
2010-09-07,77.1
2010-09-08,66.9
2010-09-09,59.9
2010-09-10,63.2
2010-09-11,63.4
2010-09-12,66.4
2010-09-13,71.3
2010-09-14,67.1
2010-09-15,66.8
2010-09-16,73.5
2010-09-17,62.6
2010-09-18,66.2
2010-09-19,71.7
2010-09-20,68.6
2010-09-21,74.7
2010-09-22,75.7
2010-09-23,75.5
2010-09-24,79.5
2010-09-25,63.4
2010-09-26,55.8
2010-09-27,52.9
2010-09-28,55.9
2010-09-29,58.8
2010-09-30,61.9
2010-10-01,58.1
2010-10-02,52.9
2010-10-03,47.6
2010-10-04,49.4
2010-10-05,51.5
2010-10-06,54.9
2010-10-07,61.5
2010-10-08,60.1
2010-10-09,65.4
2010-10-10,69.6
2010-10-11,69.5
2010-10-12,65.7
2010-10-13,59.8
2010-10-14,55.2
2010-10-15,53.6
2010-10-16,51.0
2010-10-17,57.6
2010-10-18,51.1
2010-10-19,48.4
2010-10-20,51.5
2010-10-21,52.7
2010-10-22,45.9
2010-10-23,57.4
2010-10-24,66.1
2010-10-25,66.0
2010-10-26,63.7
2010-10-27,56.4
2010-10-28,50.6
2010-10-29,42.9
2010-10-30,44.8
2010-10-31,46.2
2010-11-01,39.4
2010-11-02,39.0
2010-11-03,41.0
2010-11-04,45.1
2010-11-05,39.5
2010-11-06,34.8
2010-11-07,36.9
2010-11-08,48.6
2010-11-09,50.7
2010-11-10,52.4
2010-11-11,52.1
2010-11-12,52.7
2010-11-13,54.3
2010-11-14,47.8
2010-11-15,39.3
2010-11-16,40.6
2010-11-17,43.0
2010-11-18,38.3
2010-11-19,37.5
2010-11-20,39.6
2010-11-21,46.3
2010-11-22,63.3
2010-11-23,52.4
2010-11-24,29.4
2010-11-25,45.7
2010-11-26,31.9
2010-11-27,32.3
2010-11-28,30.3
2010-11-29,39.0
2010-11-30,50.8
2010-12-01,29.5
2010-12-02,28.3
2010-12-03,30.1
2010-12-04,27.7
2010-12-05,25.7
2010-12-06,18.3
2010-12-07,16.5
2010-12-08,16.2
2010-12-09,17.6
2010-12-10,32.7
2010-12-11,36.2
2010-12-12,31.3
2010-12-13,17.7
2010-12-14,12.7
2010-12-15,12.9
2010-12-16,19.7
2010-12-17,21.9
2010-12-18,18.5
2010-12-19,18.9
2010-12-20,24.8
2010-12-21,26.3
2010-12-22,27.7
2010-12-23,27.5
2010-12-24,28.7
2010-12-25,25.1
2010-12-26,23.5
2010-12-27,20.2
2010-12-28,22.2
2010-12-29,30.3
2010-12-30,39.3
2010-12-31,50.8
2011-01-01,50.8
2011-01-02,23.8
2011-01-03,25.0
2011-01-04,31.9
2011-01-05,22.2
2011-01-06,27.2
2011-01-07,20.6
2011-01-08,16.2
2011-01-09,14.8
2011-01-10,18.8
2011-01-11,22.3
2011-01-12,23.1
2011-01-13,22.1
2011-01-14,22.0
2011-01-15,29.3
2011-01-16,19.9
2011-01-17,19.6
2011-01-18,36.4
2011-01-19,31.0
2011-01-20,25.5
2011-01-21,10.3
2011-01-22,5.5
2011-01-23,13.8
2011-01-24,17.5
2011-01-25,31.3
2011-01-26,25.3
2011-01-27,26.6
2011-01-28,28.0
2011-01-29,27.9
2011-01-30,29.8
2011-01-31,20.5
2011-02-01,25.4
2011-02-02,27.6
2011-02-03,18.3
2011-02-04,20.2
2011-02-05,28.9
2011-02-06,29.6
2011-02-07,33.1
2011-02-08,22.0
2011-02-09,10.9
2011-02-10,8.4
2011-02-11,20.8
2011-02-12,31.2
2011-02-13,38.4
2011-02-14,42.3
2011-02-15,30.6
2011-02-16,41.5
2011-02-17,55.4
2011-02-18,56.0
2011-02-19,38.9
2011-02-20,32.2
2011-02-21,38.0
2011-02-22,24.9
2011-02-23,24.6
2011-02-24,35.6
2011-02-25,30.9
2011-02-26,30.3
2011-02-27,40.8
2011-02-28,47.4
2011-03-01,32.7
2011-03-02,37.5
2011-03-03,32.7
2011-03-04,43.2
2011-03-05,48.4
2011-03-06,30.9
2011-03-07,31.1
2011-03-08,39.6
2011-03-09,45.4
2011-03-10,40.6
2011-03-11,34.9
2011-03-12,44.3
2011-03-13,38.2
2011-03-14,38.3
2011-03-15,41.7
2011-03-16,46.1
2011-03-17,52.6
2011-03-18,59.8
2011-03-19,43.3
2011-03-20,46.5
2011-03-21,62.5
2011-03-22,53.8
2011-03-23,55.5
2011-03-24,35.0
2011-03-25,34.0
2011-03-26,29.8
2011-03-27,30.0
2011-03-28,30.8
2011-03-29,34.6
2011-03-30,34.2
2011-03-31,31.4
2011-04-01,39.3
2011-04-02,41.3
2011-04-03,47.1
2011-04-04,62.8
2011-04-05,41.9
2011-04-06,49.6
2011-04-07,49.2
2011-04-08,52.9
2011-04-09,52.8
2011-04-10,65.4
2011-04-11,66.3
2011-04-12,49.6
2011-04-13,48.9
2011-04-14,55.7
2011-04-15,54.6
2011-04-16,52.0
2011-04-17,46.8
2011-04-18,57.1
2011-04-19,48.0
2011-04-20,53.3
2011-04-21,44.2
2011-04-22,46.7
2011-04-23,62.5
2011-04-24,59.0
2011-04-25,60.8
2011-04-26,64.1
2011-04-27,64.0
2011-04-28,53.1
2011-04-29,49.5
2011-04-30,54.2
2011-05-01,63.0
2011-05-02,52.2
2011-05-03,46.2
2011-05-04,46.4
2011-05-05,48.0
2011-05-06,54.1
2011-05-07,55.7
2011-05-08,55.5
2011-05-09,60.2
2011-05-10,67.5
2011-05-11,73.1
2011-05-12,76.8
2011-05-13,73.5
2011-05-14,65.6
2011-05-15,57.5
2011-05-16,46.1
2011-05-17,45.6
2011-05-18,51.7
2011-05-19,57.9
2011-05-20,64.0
2011-05-21,68.6
2011-05-22,72.0
2011-05-23,70.9
2011-05-24,67.1
2011-05-25,71.0
2011-05-26,64.2
2011-05-27,59.3
2011-05-28,62.4
2011-05-29,76.1
2011-05-30,79.5
2011-05-31,81.2
2011-06-01,78.5
2011-06-02,69.8
2011-06-03,67.5
2011-06-04,75.8
2011-06-05,73.9
2011-06-06,75.2
2011-06-07,80.4
2011-06-08,82.8
2011-06-09,80.7
2011-06-10,74.4
2011-06-11,72.7
2011-06-12,67.7
2011-06-13,63.9
2011-06-14,65.0
2011-06-15,61.5
2011-06-16,68.1
2011-06-17,73.9
2011-06-18,73.3
2011-06-19,69.5
2011-06-20,67.6
2011-06-21,74.8
2011-06-22,73.2
2011-06-23,70.7
2011-06-24,65.5
2011-06-25,68.2
2011-06-26,68.9
2011-06-27,67.9
2011-06-28,74.7
2011-06-29,70.0
2011-06-30,74.0
2011-07-01,76.9
2011-07-02,77.1
2011-07-03,80.4
2011-07-04,77.7
2011-07-05,75.4
2011-07-06,79.0
2011-07-07,79.5
2011-07-08,75.8
2011-07-09,75.4
2011-07-10,78.0
2011-07-11,80.5
2011-07-12,79.6
2011-07-13,76.9
2011-07-14,70.3
2011-07-15,72.9
2011-07-16,76.9
2011-07-17,80.5
2011-07-18,83.1
2011-07-19,84.6
2011-07-20,85.1
2011-07-21,83.6
2011-07-22,86.9
2011-07-23,84.3
2011-07-24,81.6
2011-07-25,77.9
2011-07-26,79.1
2011-07-27,80.1
2011-07-28,86.2
2011-07-29,84.7
2011-07-30,78.7
2011-07-31,80.2
2011-08-01,81.7
2011-08-02,82.2
2011-08-03,79.5
2011-08-04,77.1
2011-08-05,77.5
2011-08-06,79.6
2011-08-07,79.2
2011-08-08,76.0
2011-08-09,74.5
2011-08-10,71.4
2011-08-11,66.1
2011-08-12,68.9
2011-08-13,74.1
2011-08-14,68.0
2011-08-15,68.3
2011-08-16,70.2
2011-08-17,72.8
2011-08-18,77.1
2011-08-19,75.6
2011-08-20,75.1
2011-08-21,76.9
2011-08-22,68.9
2011-08-23,71.5
2011-08-24,79.9
2011-08-25,77.9
2011-08-26,72.8
2011-08-27,71.3
2011-08-28,70.2
2011-08-29,68.4
2011-08-30,66.6
2011-08-31,71.9
2011-09-01,82.1
2011-09-02,84.7
2011-09-03,84.0
2011-09-04,72.5
2011-09-05,60.9
2011-09-06,57.5
2011-09-07,59.2
2011-09-08,59.6
2011-09-09,62.9
2011-09-10,65.0
2011-09-11,67.8
2011-09-12,68.3
2011-09-13,72.6
2011-09-14,64.8
2011-09-15,55.3
2011-09-16,50.4
2011-09-17,57.4
2011-09-18,59.4
2011-09-19,64.9
2011-09-20,65.3
2011-09-21,67.5
2011-09-22,64.9
2011-09-23,56.4
2011-09-24,56.5
2011-09-25,61.6
2011-09-26,62.8
2011-09-27,56.8
2011-09-28,56.1
2011-09-29,58.5
2011-09-30,52.6
2011-10-01,44.5
2011-10-02,46.0
2011-10-03,53.0
2011-10-04,56.9
2011-10-05,61.5
2011-10-06,63.0
2011-10-07,64.5
2011-10-08,64.8
2011-10-09,63.1
2011-10-10,64.4
2011-10-11,63.4
2011-10-12,61.3
2011-10-13,58.0
2011-10-14,56.4
2011-10-15,52.6
2011-10-16,58.0
2011-10-17,52.3
2011-10-18,49.3
2011-10-19,47.7
2011-10-20,44.8
2011-10-21,46.2
2011-10-22,45.8
2011-10-23,50.3
2011-10-24,54.1
2011-10-25,51.0
2011-10-26,63.3
2011-10-27,47.8
2011-10-28,40.5
2011-10-29,41.0
2011-10-30,41.5
2011-10-31,47.5
2011-11-01,45.1
2011-11-02,52.9
2011-11-03,52.3
2011-11-04,48.0
2011-11-05,41.5
2011-11-06,46.2
2011-11-07,54.3
2011-11-08,57.6
2011-11-09,56.8
2011-11-10,39.7
2011-11-11,34.7
2011-11-12,46.2
2011-11-13,56.5
2011-11-14,63.9
2011-11-15,54.4
2011-11-16,50.7
2011-11-17,35.8
2011-11-18,33.7
2011-11-19,44.6
2011-11-20,56.3
2011-11-21,44.5
2011-11-22,46.7
2011-11-23,45.8
2011-11-24,41.0
2011-11-25,46.5
2011-11-26,54.1
2011-11-27,55.3
2011-11-28,43.1
2011-11-29,42.8
2011-11-30,33.8
2011-12-01,31.9
2011-12-02,34.7
2011-12-03,38.6
2011-12-04,48.1
2011-12-05,45.3
2011-12-06,34.3
2011-12-07,32.0
2011-12-08,28.8
2011-12-09,32.8
2011-12-10,22.8
2011-12-11,24.7
2011-12-12,29.9
2011-12-13,34.6
2011-12-14,44.5
2011-12-15,53.7
2011-12-16,32.6
2011-12-17,30.5
2011-12-18,34.2
